Ground-truth,frame,xnano,ynano,znano,intensity 
30299,  1695, 6072.777, 3025.527, -156.956, 1686.174 
30300,  2291, 6085.422, 3034.564, -158.854, 1293.669 
30301,   781, 6067.037, 3033.376, -157.806, 2240.809 
30302,  1760, 6066.036, 3034.354, -156.196, 650.997 
30303,  1762, 6066.036, 3034.354, -156.196, 3514.190 
30304,  1763, 6066.036, 3034.354, -156.196, 2058.512 
30305,   133, 6085.766, 3031.026, -155.876, 2340.080 
30306,   134, 6085.766, 3031.026, -155.876, 4980.641 
30307,  1458, 6036.819, 3005.765, -152.386, 427.580 
30308,  1485, 6003.458, 3012.230, -152.959, 2554.246 
30309,  2328, 6085.750, 3042.168, -157.581, 119.472 
30310,  2329, 6085.750, 3042.168, -157.581, 886.727 
30311,  2333, 6085.750, 3042.168, -157.581, 3286.930 
30312,  2334, 6085.750, 3042.168, -157.581, 6337.959 
30313,  2335, 6085.750, 3042.168, -157.581, 4927.985 
30314,  1891, 6070.467, 3022.161, -151.947, 617.030 
30315,  1892, 6070.467, 3022.161, -151.947, 6642.962 
30316,  1893, 6070.467, 3022.161, -151.947, 6642.962 
30317,  1894, 6070.467, 3022.161, -151.947, 6642.962 
30318,  1895, 6070.467, 3022.161, -151.947, 2779.511 
30319,   349, 6087.110, 3031.609, -158.861, 5112.483 
30320,   350, 6087.110, 3031.609, -158.861, 5250.420 
30321,   352, 6087.110, 3031.609, -158.861, 1182.228 
30322,  1978, 6041.602, 3018.054, -160.352, 3615.807 
30323,  1979, 6041.602, 3018.054, -160.352, 6518.911 
30324,  1980, 6041.602, 3018.054, -160.352, 2963.779 
30325,   652, 6039.858, 3026.882, -153.532, 4750.270 
30326,   653, 6039.858, 3026.882, -153.532, 6608.495 
30327,   654, 6039.858, 3026.882, -153.532, 6608.495 
30328,   655, 6039.858, 3026.882, -153.532, 6608.495 
30329,   656, 6039.858, 3026.882, -153.532, 410.772 
30330,   577, 6086.272, 3044.579, -150.559, 621.101 
30331,  1537, 6092.546, 3035.160, -158.564, 3322.332 
30332,  1538, 6092.546, 3035.160, -158.564, 6243.639 
30333,  1539, 6092.546, 3035.160, -158.564, 1513.874 
30334,   850, 6055.787, 3020.635, -159.148, 2683.468 
30335,   851, 6055.787, 3020.635, -159.148, 6799.656 
30336,   852, 6055.787, 3020.635, -159.148, 6799.656 
30337,   853, 6055.787, 3020.635, -159.148, 423.390 
30338,   952, 6043.253, 3009.070, -153.042, 1315.084 
30339,   953, 6043.253, 3009.070, -153.042, 3968.437 
30340,  1474, 6071.763, 3025.173, -142.824, 524.123 
30341,  1479, 6071.763, 3025.173, -142.824, 4328.094 
30342,  1655, 6063.483, 3033.569, -145.137, 3512.231 
30343,    44, 6076.430, 3030.151, -142.280, 1784.183 
30344,    45, 6076.430, 3030.151, -142.280, 6127.255 
30345,  2238, 6026.350, 3018.984, -140.705, 6472.920 
30346,  2239, 6026.350, 3018.984, -140.705, 4475.079 
30347,  2241, 6026.350, 3018.984, -140.705, 6422.913 
30348,  2242, 6026.350, 3018.984, -140.705, 3380.290 
30349,  1385, 6069.748, 3019.714, -143.727, 3470.962 
30350,  2313, 6005.986, 3011.369, -148.682, 818.646 
30351,  2314, 6005.986, 3011.369, -148.682, 223.006 
30352,  2315, 6005.986, 3011.369, -148.682, 6199.122 
30353,  2316, 6005.986, 3011.369, -148.682, 4768.064 
30354,  1981, 6092.779, 3047.814, -149.694, 2804.114 
30355,  1982, 6092.779, 3047.814, -149.694, 6492.376 
30356,  1983, 6092.779, 3047.814, -149.694, 2378.521 
30357,  1299, 6030.659, 3006.471, -142.871, 1040.538 
30358,  1300, 6030.659, 3006.471, -142.871, 6511.551 
30359,  1301, 6030.659, 3006.471, -142.871, 6511.551 
30360,  1302, 6030.659, 3006.471, -142.871, 2865.466 
30361,  1567, 6076.514, 3021.257, -149.739, 698.437 
30362,  1568, 6076.514, 3021.257, -149.739, 2701.465 
30363,  1569, 6076.514, 3021.257, -149.739, 4246.119 
30364,  1570, 6076.514, 3021.257, -149.739, 6575.890 
30365,  1571, 6076.514, 3021.257, -149.739, 5604.772 
30366,  1574, 6076.514, 3021.257, -149.739, 5951.129 
30367,  1575, 6076.514, 3021.257, -149.739, 6575.890 
30368,  1576, 6076.514, 3021.257, -149.739, 3202.637 
30369,  1577, 6076.514, 3021.257, -149.739, 4078.592 
30370,  1742, 6042.300, 3008.301, -146.726, 1951.890 
30371,  1743, 6042.300, 3008.301, -146.726, 6766.835 
30372,  1744, 6042.300, 3008.301, -146.726, 5788.325 
30373,  1745, 6042.300, 3008.301, -146.726, 170.022 
30374,  1748, 6042.300, 3008.301, -146.726, 6098.722 
30375,  1749, 6042.300, 3008.301, -146.726, 6691.824 
30376,  1754, 6042.300, 3008.301, -146.726, 3535.532 
30377,  1755, 6042.300, 3008.301, -146.726, 4064.372 
30378,  1756, 6042.300, 3008.301, -146.726, 6766.835 
30379,  1757, 6042.300, 3008.301, -146.726, 5685.103 
30380,   442, 6055.968, 3014.932, -149.720, 1429.071 
30381,   443, 6055.968, 3014.932, -149.720, 6532.652 
30382,   444, 6055.968, 3014.932, -149.720, 6314.786 
30383,   445, 6055.968, 3014.932, -149.720, 6532.652 
30384,   446, 6055.968, 3014.932, -149.720, 6532.652 
30385,   447, 6055.968, 3014.932, -149.720, 1789.280 
30386,  1974, 6010.942, 3016.138, -141.345, 6461.849 
30387,  1975, 6010.942, 3016.138, -141.345, 6926.535 
30388,  1976, 6010.942, 3016.138, -141.345, 5945.931 
30389,  1344, 6058.649, 3023.189, -141.984, 228.791 
30390,  1236, 6070.017, 3039.710, -145.495, 3541.965 
30391,  1237, 6070.017, 3039.710, -145.495, 6438.529 
30392,  1238, 6070.017, 3039.710, -145.495, 1975.683 
30393,   561, 6052.871, 3013.503, -149.119, 6332.483 
30394,   562, 6052.871, 3013.503, -149.119, 3010.973 
30395,  1164, 6000.059, 3003.335, -139.414, 3820.583 
30396,    93, 6031.264, 3007.015, -143.616, 512.875 
30397,    94, 6031.264, 3007.015, -143.616, 692.406 
30398,  1568, 6039.743, 3022.369, -139.515, 247.764 
30399,  1882, 6096.787, 3030.416, -148.994, 3265.034 
30400,  1883, 6096.787, 3030.416, -148.994, 3450.500 
30401,  2147, 6001.403, 3011.582, -146.683, 1314.553 
30402,  2148, 6001.403, 3011.582, -146.683, 1585.888 
30403,  1751, 6072.407, 3028.949, -142.990, 5214.639 
30404,  1752, 6072.407, 3028.949, -142.990, 6672.060 
30405,  1753, 6072.407, 3028.949, -142.990, 6672.060 
30406,  1754, 6072.407, 3028.949, -142.990, 2565.401 
30407,  1758, 6072.407, 3028.949, -142.990, 514.684 
30408,  1759, 6072.407, 3028.949, -142.990, 863.882 
30409,  2409, 6039.431, 3018.708, -137.771, 817.691 
30410,  2410, 6039.431, 3018.708, -137.771, 6484.794 
30411,  2411, 6039.431, 3018.708, -137.771, 6484.794 
30412,  2412, 6039.431, 3018.708, -137.771, 665.877 
30413,  2433, 6076.912, 3042.789, -149.441, 2269.209 
30414,  2434, 6076.912, 3042.789, -149.441, 6479.673 
30415,  2435, 6076.912, 3042.789, -149.441, 6479.673 
30416,  2436, 6076.912, 3042.789, -149.441, 2648.273 
30417,  2440, 6076.912, 3042.789, -149.441, 2618.752 
30418,  2441, 6076.912, 3042.789, -149.441, 2790.611 
30419,  2442, 6076.912, 3042.789, -149.441, 6479.673 
30420,  2443, 6076.912, 3042.789, -149.441, 1605.341 
30421,  2006, 6087.872, 3026.297, -147.808, 2331.918 
30422,  2007, 6087.872, 3026.297, -147.808, 6352.598 
30423,  1681, 6057.525, 3028.477, -143.300, 1541.793 
30424,   488, 6038.612, 3014.497, -141.135, 4368.786 
30425,   489, 6038.612, 3014.497, -141.135, 3531.469 
30426,   729, 6013.882, 3292.083, 197.108, 4906.712 
30427,   730, 6013.882, 3292.083, 197.108, 6663.431 
30428,   731, 6013.882, 3292.083, 197.108, 6663.431 
30429,   732, 6013.882, 3292.083, 197.108, 6663.431 
30430,   733, 6013.882, 3292.083, 197.108, 1469.464 
30431,   408, 6010.346, 3281.252, 192.847, 2465.344 
30432,   411, 6010.346, 3281.252, 192.847, 3362.731 
30433,   412, 6010.346, 3281.252, 192.847, 2133.344 
30434,   415, 6010.346, 3281.252, 192.847, 3948.372 
30435,   358, 6011.285, 3299.358, 195.707, 5468.293 
30436,   359, 6011.285, 3299.358, 195.707, 540.864 
30437,   360, 6011.285, 3299.358, 195.707, 4133.406 
30438,   361, 6011.285, 3299.358, 195.707, 7025.894 
30439,   362, 6011.285, 3299.358, 195.707, 6817.982 
30440,   903, 6010.693, 3281.868, 184.266, 523.542 
30441,   904, 6010.693, 3281.868, 184.266, 2430.747 
30442,  1848, 6028.792, 3295.390, 183.178, 4531.767 
30443,  1849, 6028.792, 3295.390, 183.178, 839.055 
30444,  1334, 6009.757, 3274.372, 185.996, 4663.435 
30445,  1335, 6009.757, 3274.372, 185.996, 6741.016 
30446,  1336, 6009.757, 3274.372, 185.996, 4174.423 
30447,  1337, 6009.757, 3274.372, 185.996, 257.906 
30448,    66, 6020.813, 3299.502, 180.080, 827.823 
30449,    68, 6020.813, 3299.502, 180.080, 1822.334 
30450,    70, 6020.813, 3299.502, 180.080, 3104.092 
30451,    71, 6020.813, 3299.502, 180.080, 2661.232 
30452,  1380, 6004.783, 3272.865, 190.448, 774.055 
30453,  1381, 6004.783, 3272.865, 190.448, 304.176 
30454,  2493, 6024.711, 3290.118, 190.340, 5433.067 
30455,  2494, 6024.711, 3290.118, 190.340, 6571.087 
30456,  2495, 6024.711, 3290.118, 190.340, 5219.587 
30457,  1249, 6031.243, 3299.020, 192.356, 1945.340 
30458,  1250, 6031.243, 3299.020, 192.356, 2504.205 
30459,  1147, 6013.436, 3290.846, 200.042, 6227.402 
30460,  1148, 6013.436, 3290.846, 200.042, 2878.824 
30461,   588, 6026.372, 3298.010, 195.415, 757.963 
30462,   591, 6026.372, 3298.010, 195.415, 1301.360 
30463,   162, 6015.115, 3292.613, 181.179, 3164.251 
30464,   163, 6015.115, 3292.613, 181.179, 6963.544 
30465,   164, 6015.115, 3292.613, 181.179, 6963.544 
30466,   165, 6015.115, 3292.613, 181.179, 4321.030 
30467,   170, 6015.115, 3292.613, 181.179, 532.125 
30468,  1490, 6017.499, 3287.076, 194.473, 4393.237 
30469,  1491, 6017.499, 3287.076, 194.473, 6747.468 
30470,  1492, 6017.499, 3287.076, 194.473, 4162.399 
30471,  1494, 6017.499, 3287.076, 194.473, 3141.050 
30472,  1495, 6017.499, 3287.076, 194.473, 2529.921 
30473,  1505, 6007.051, 3277.082, 193.538, 4443.921 
30474,  1506, 6007.051, 3277.082, 193.538, 5684.386 
30475,  1780, 6003.170, 3271.032, 193.392, 434.154 
30476,  1781, 6003.170, 3271.032, 193.392, 3534.024 
30477,  1782, 6003.170, 3271.032, 193.392, 4292.699 
30478,  1783, 6003.170, 3271.032, 193.392, 6877.114 
30479,  1784, 6003.170, 3271.032, 193.392, 3818.508 
30480,   279, 6026.624, 3299.889, 196.189, 4066.964 
30481,   280, 6026.624, 3299.889, 196.189, 6930.721 
30482,   281, 6026.624, 3299.889, 196.189, 4962.204 
30483,   282, 6026.624, 3299.889, 196.189, 2808.889 
30484,   283, 6026.624, 3299.889, 196.189, 4649.099 
30485,  2138, 6005.811, 3275.842, 184.329, 5026.386 
30486,  2139, 6005.811, 3275.842, 184.329, 433.763 
30487,  1913, 6053.976, 3350.276, 195.611, 318.196 
30488,  1914, 6053.976, 3350.276, 195.611, 6430.679 
30489,  1915, 6053.976, 3350.276, 195.611, 5070.238 
30490,   204, 6037.129, 3302.287, 186.885, 654.452 
30491,   205, 6037.129, 3302.287, 186.885, 6772.979 
30492,   206, 6037.129, 3302.287, 186.885, 2979.927 
30493,   208, 6037.129, 3302.287, 186.885, 139.956 
30494,  2198, 6041.242, 3317.951, 181.899, 1605.627 
30495,  1587, 6077.509, 3345.596, 197.618, 3307.321 
30496,  1588, 6077.509, 3345.596, 197.618, 2002.229 
30497,  2170, 6056.813, 3327.479, 199.401, 6164.075 
30498,  2172, 6056.813, 3327.479, 199.401, 2016.301 
30499,  2173, 6056.813, 3327.479, 199.401, 6586.850 
30500,  1290, 6024.518, 3316.063, 196.293, 3583.263 
30501,  1291, 6024.518, 3316.063, 196.293, 6262.724 
30502,  1292, 6024.518, 3316.063, 196.293, 6607.970 
30503,  1293, 6024.518, 3316.063, 196.293, 6607.970 
30504,  1294, 6024.518, 3316.063, 196.293, 5042.071 
30505,    97, 6089.464, 3376.593, 201.960, 2342.569 
30506,    99, 6089.464, 3376.593, 201.960, 1884.086 
30507,   596, 6021.916, 3311.616, 191.538, 5789.678 
30508,   597, 6021.916, 3311.616, 191.538, 2324.970 
30509,   968, 6044.461, 3313.694, 194.498, 1888.622 
30510,   969, 6044.461, 3313.694, 194.498, 6536.592 
30511,   970, 6044.461, 3313.694, 194.498, 6408.613 
30512,   983, 6044.461, 3313.694, 194.498, 4777.255 
30513,   984, 6044.461, 3313.694, 194.498, 6536.592 
30514,   985, 6044.461, 3313.694, 194.498, 3300.133 
30515,  1336, 6062.691, 3352.694, 195.222, 429.512 
30516,  1341, 6062.691, 3352.694, 195.222, 1044.756 
30517,  1347, 6049.234, 3331.630, 199.045, 1747.579 
30518,  1348, 6049.234, 3331.630, 199.045, 643.615 
30519,   544, 6029.319, 3311.377, 199.260, 766.708 
30520,   545, 6029.319, 3311.377, 199.260, 4558.530 
30521,   548, 6029.319, 3311.377, 199.260, 279.440 
30522,   556, 6029.319, 3311.377, 199.260, 2381.519 
30523,   622, 6028.892, 3321.773, 197.271, 344.291 
30524,   414, 6073.530, 3364.355, 185.463, 2712.126 
30525,   420, 6073.530, 3364.355, 185.463, 578.591 
30526,   421, 6073.530, 3364.355, 185.463, 5321.606 
30527,   515, 6079.132, 3371.818, 187.233, 1293.266 
30528,   516, 6079.132, 3371.818, 187.233, 1765.518 
30529,   897, 6020.924, 3314.284, 195.824, 194.384 
30530,   898, 6020.924, 3314.284, 195.824, 2369.472 
30531,   654, 6072.912, 3353.695, 183.978, 2462.545 
30532,   655, 6072.912, 3353.695, 183.978, 2928.529 
30533,  1837, 6034.229, 3302.816, 197.453, 5225.086 
30534,  1838, 6034.229, 3302.816, 197.453, 6967.430 
30535,  1839, 6034.229, 3302.816, 197.453, 105.178 
30536,  2420, 6071.818, 3362.726, 189.974, 541.313 
30537,  2421, 6071.818, 3362.726, 189.974, 6823.414 
30538,  2422, 6071.818, 3362.726, 189.974, 6823.414 
30539,  2423, 6071.818, 3362.726, 189.974, 5159.882 
30540,  1795, 6050.429, 3330.805, 184.426, 124.506 
30541,   773, 6066.684, 3353.341, 186.099, 737.392 
30542,   774, 6066.684, 3353.341, 186.099, 6541.989 
30543,   775, 6066.684, 3353.341, 186.099, 4246.426 
30544,  1766, 6088.138, 3381.569, 198.031, 96.420 
30545,  1767, 6088.138, 3381.569, 198.031, 2690.427 
30546,  1769, 6088.138, 3381.569, 198.031, 559.317 
30547,  1770, 6088.138, 3381.569, 198.031, 4818.011 
30548,  1771, 6088.138, 3381.569, 198.031, 5924.315 
30549,  1772, 6088.138, 3381.569, 198.031, 6804.811 
30550,  1773, 6088.138, 3381.569, 198.031, 6804.811 
30551,  1774, 6088.138, 3381.569, 198.031, 3991.384 
30552,  2457, 6039.346, 3312.432, 182.600, 4548.030 
30553,  2183, 6055.796, 3319.561, 188.417, 1031.852 
30554,   113, 6038.576, 3306.600, 187.926, 481.893 
30555,   342, 6090.855, 3373.659, 204.866, 3562.984 
30556,   343, 6090.855, 3373.659, 204.866, 2272.695 
30557,   118, 6020.254, 3310.967, 182.207, 728.280 
30558,   119, 6020.254, 3310.967, 182.207, 6810.151 
30559,   120, 6020.254, 3310.967, 182.207, 1385.727 
30560,   124, 6020.254, 3310.967, 182.207, 121.901 
30561,   125, 6020.254, 3310.967, 182.207, 1459.523 
30562,   127, 6020.254, 3310.967, 182.207, 1666.925 
30563,   128, 6020.254, 3310.967, 182.207, 2299.489 
30564,  2067, 6066.649, 3336.773, 185.060, 1313.882 
30565,  2068, 6066.649, 3336.773, 185.060, 6759.085 
30566,  2069, 6066.649, 3336.773, 185.060, 5223.494 
30567,  1714, 6038.740, 3328.785, 190.229, 382.387 
30568,  2039, 6085.420, 3355.524, 196.354, 4580.276 
30569,  2040, 6085.420, 3355.524, 196.354, 6428.085 
30570,  2041, 6085.420, 3355.524, 196.354, 6428.085 
30571,  2042, 6085.420, 3355.524, 196.354, 6341.449 
30572,   464, 6028.901, 3320.984, 187.365, 2281.772 
30573,   465, 6028.901, 3320.984, 187.365, 4629.725 
30574,   466, 6028.901, 3320.984, 187.365, 4209.334 
30575,   467, 6028.901, 3320.984, 187.365, 6796.693 
30576,   468, 6028.901, 3320.984, 187.365, 3129.673 
30577,  2268, 6080.759, 3360.732, 203.014, 329.200 
30578,  2269, 6080.759, 3360.732, 203.014, 3987.794 
30579,  2270, 6080.759, 3360.732, 203.014, 6295.903 
30580,  2271, 6080.759, 3360.732, 203.014, 6840.682 
30581,  2272, 6080.759, 3360.732, 203.014, 4686.496 
30582,  1449, 6086.278, 3359.533, 185.142, 1608.028 
30583,  1450, 6086.278, 3359.533, 185.142, 705.880 
30584,  1454, 6086.278, 3359.533, 185.142, 5813.265 
30585,  1455, 6086.278, 3359.533, 185.142, 6589.971 
30586,  1456, 6086.278, 3359.533, 185.142, 366.391 
30587,  1915, 6046.405, 3336.310, 197.696, 205.675 
30588,  1921, 6046.405, 3336.310, 197.696, 469.805 
30589,  1922, 6046.405, 3336.310, 197.696, 5850.808 
30590,  1923, 6046.405, 3336.310, 197.696, 6579.954 
30591,  1924, 6046.405, 3336.310, 197.696, 6158.076 
30592,  1925, 6046.405, 3336.310, 197.696, 6579.954 
30593,  1926, 6046.405, 3336.310, 197.696, 3668.779 
30594,  1118, 6091.061, 3375.982, 201.324, 3314.773 
30595,  1119, 6091.061, 3375.982, 201.324, 4606.389 
30596,  1120, 6091.061, 3375.982, 201.324, 3911.295 
30597,  1121, 6091.061, 3375.982, 201.324, 4489.435 
30598,  1122, 6091.061, 3375.982, 201.324, 916.400 
30599,  1503, 6037.001, 3324.734, 196.233, 2086.903 
30600,  1504, 6037.001, 3324.734, 196.233, 6566.774 
30601,  1505, 6037.001, 3324.734, 196.233, 3765.598 
30602,   984, 6056.878, 3333.496, 184.540, 6374.701 
30603,   985, 6056.878, 3333.496, 184.540, 1812.173 
30604,  1022, 6086.318, 3362.473, 203.027, 343.804 
30605,  1023, 6086.318, 3362.473, 203.027, 6757.341 
30606,  1024, 6086.318, 3362.473, 203.027, 6757.341 
30607,  1025, 6086.318, 3362.473, 203.027, 6757.341 
30608,  1026, 6086.318, 3362.473, 203.027, 3702.690 
30609,  1113, 6091.571, 3358.221, 188.561, 3304.572 
30610,  1114, 6091.571, 3358.221, 188.561, 6463.876 
30611,  1115, 6091.571, 3358.221, 188.561, 1534.231 
30612,  2039, 6064.887, 3360.363, 197.102, 2449.587 
30613,  2040, 6064.887, 3360.363, 197.102, 179.490 
30614,  2041, 6064.887, 3360.363, 197.102, 633.534 
30615,  1455, 6048.531, 3317.457, 195.169, 2520.192 
30616,  1456, 6048.531, 3317.457, 195.169, 5885.239 
30617,   291, 6040.374, 3331.796, 187.448, 5852.821 
30618,   292, 6040.374, 3331.796, 187.448, 2741.538 
30619,   299, 6040.374, 3331.796, 187.448, 3022.930 
30620,   183, 6105.854, 3038.324, -159.686, 2770.302 
30621,   184, 6105.854, 3038.324, -159.686, 3529.690 
30622,   251, 6135.295, 3063.253, -159.096, 1073.142 
30623,   252, 6135.295, 3063.253, -159.096, 1368.229 
30624,   253, 6135.295, 3063.253, -159.096, 5416.901 
30625,   254, 6135.295, 3063.253, -159.096, 5225.746 
30626,  2193, 6196.467, 3071.638, -150.737, 1374.604 
30627,  2194, 6196.467, 3071.638, -150.737, 6168.314 
30628,  2195, 6196.467, 3071.638, -150.737, 5469.985 
30629,  2161, 6187.955, 3073.736, -164.817, 820.099 
30630,  1134, 6182.861, 3077.422, -164.481, 2901.583 
30631,  1135, 6182.861, 3077.422, -164.481, 1873.621 
30632,  2046, 6160.875, 3057.878, -153.452, 187.257 
30633,  2047, 6160.875, 3057.878, -153.452, 4467.290 
30634,  1563, 6126.779, 3039.772, -152.450, 3090.496 
30635,  2336, 6110.219, 3054.941, -159.030, 3011.823 
30636,  2165, 6121.734, 3061.894, -153.935, 2300.124 
30637,   329, 6193.962, 3069.083, -155.077, 1393.859 
30638,   330, 6193.962, 3069.083, -155.077, 6205.423 
30639,   331, 6193.962, 3069.083, -155.077, 5810.252 
30640,  1891, 6183.427, 3082.084, -162.708, 3868.398 
30641,  1892, 6183.427, 3082.084, -162.708, 177.694 
30642,   266, 6130.494, 3041.502, -152.965, 3299.122 
30643,  2376, 6153.366, 3070.327, -151.983, 2673.755 
30644,  2377, 6153.366, 3070.327, -151.983, 914.060 
30645,  2152, 6129.754, 3048.036, -159.904, 5023.356 
30646,  2153, 6129.754, 3048.036, -159.904, 3388.877 
30647,  1368, 6189.651, 3068.647, -161.760, 1061.539 
30648,  1369, 6189.651, 3068.647, -161.760, 5994.412 
30649,  1370, 6189.651, 3068.647, -161.760, 5994.412 
30650,  1371, 6189.651, 3068.647, -161.760, 5994.412 
30651,  1372, 6189.651, 3068.647, -161.760, 1404.156 
30652,  2281, 6167.291, 3078.264, -160.147, 2671.372 
30653,  2282, 6167.291, 3078.264, -160.147, 1652.544 
30654,   915, 6143.157, 3051.605, -158.502, 4792.961 
30655,   519, 6180.989, 3085.069, -159.289, 3578.915 
30656,   590, 6196.627, 3072.221, -150.705, 1613.272 
30657,   591, 6196.627, 3072.221, -150.705, 6085.313 
30658,   592, 6196.627, 3072.221, -150.705, 6085.313 
30659,   593, 6196.627, 3072.221, -150.705, 6085.313 
30660,   594, 6196.627, 3072.221, -150.705, 6085.313 
30661,   595, 6196.627, 3072.221, -150.705, 6085.313 
30662,   596, 6196.627, 3072.221, -150.705, 6085.313 
30663,   597, 6196.627, 3072.221, -150.705, 6085.313 
30664,   598, 6196.627, 3072.221, -150.705, 6085.313 
30665,   599, 6196.627, 3072.221, -150.705, 546.113 
30666,  1694, 6188.094, 3080.973, -160.709, 460.335 
30667,  1085, 6146.273, 3053.385, -162.442, 1565.108 
30668,  1086, 6146.273, 3053.385, -162.442, 793.482 
30669,   345, 6152.394, 3073.162, -157.892, 4991.302 
30670,   346, 6152.394, 3073.162, -157.892, 6406.762 
30671,   347, 6152.394, 3073.162, -157.892, 404.627 
30672,   440, 6116.887, 3040.729, -157.660, 5222.563 
30673,   441, 6116.887, 3040.729, -157.660, 5664.080 
30674,  1699, 6160.807, 3067.269, -161.708, 3942.256 
30675,  1700, 6160.807, 3067.269, -161.708, 1671.738 
30676,   629, 6154.270, 3053.985, -159.698, 149.640 
30677,   630, 6154.270, 3053.985, -159.698, 2539.277 
30678,  2059, 6178.841, 3065.755, -151.931, 762.564 
30679,  2060, 6178.841, 3065.755, -151.931, 325.386 
30680,  2062, 6178.841, 3065.755, -151.931, 1521.135 
30681,  2063, 6178.841, 3065.755, -151.931, 2891.751 
30682,  1789, 6192.237, 3086.780, -163.355, 2499.470 
30683,  1790, 6192.237, 3086.780, -163.355, 1508.688 
30684,  1793, 6192.237, 3086.780, -163.355, 4832.154 
30685,   793, 6184.640, 3073.968, -161.785, 110.307 
